year,games_slug,sport,event,event_gender,participant_type,participant_title,athlete,athlete_url,country,country_code,noc,medal,gold,silver,bronze,is_team
1920,antwerp-1920,Boxing,6124  6668kg welterweight men,Men,Athlete,,Fred Kolberg,,United States of America,US,USA,BRONZE,0,0,1,0
1920,antwerp-1920,Boxing,7938kg heavyweight men,Men,Athlete,,Ronald RAWSON,https://olympics.com/en/athletes/ronald-rawson,Great Britain,GB,GBR,GOLD,1,0,0,0
1920,antwerp-1920,Boxing,7938kg heavyweight men,Men,Athlete,,Sören PETERSEN,https://olympics.com/en/athletes/soren-petersen,Denmark,DK,DEN,SILVER,0,1,0,0
1920,antwerp-1920,Boxing,7938kg heavyweight men,Men,Athlete,,Albert Xavier ELUERE,https://olympics.com/en/athletes/albert-xavier-eluere,France,FR,FRA,BRONZE,0,0,1,0
1920,antwerp-1920,Cycling Road,team time trial men,Men,GameTeam,France team,France team,,France,FR,FRA,GOLD,1,0,0,1
1920,antwerp-1920,Cycling Road,team time trial men,Men,GameTeam,Sweden team,Sweden team,,Sweden,SE,SWE,SILVER,0,1,0,1
1920,antwerp-1920,Cycling Road,team time trial men,Men,GameTeam,Belgium team,Belgium team,,Belgium,BE,BEL,BRONZE,0,0,1,1
1920,antwerp-1920,Cycling Road,individual time trial men,Men,Athlete,,Harry STENQVIST,https://olympics.com/en/athletes/harry-stenqvist,Sweden,SE,SWE,GOLD,1,0,0,0
1920,antwerp-1920,Cycling Road,individual time trial men,Men,Athlete,,Henry Justaves KALTENBRUN,https://olympics.com/en/athletes/henry-justaves-kaltenbrun,South Africa,ZA,RSA,SILVER,0,1,0,0
1920,antwerp-1920,Cycling Road,individual time trial men,Men,Athlete,,Fernand CANTELOUBE,https://olympics.com/en/athletes/fernand-canteloube,France,FR,FRA,BRONZE,0,0,1,0
1920,antwerp-1920,Equestrian Jumping,individual mixed,Men,Athlete,,Tommaso LEQUIO DI ASSABA,https://olympics.com/en/athletes/tommaso-lequio-di-assaba,Italy,IT,ITA,GOLD,1,0,0,0
1920,antwerp-1920,Equestrian Jumping,individual mixed,Men,Athlete,,Alessandro VALERIO,https://olympics.com/en/athletes/alessandro-valerio,Italy,IT,ITA,SILVER,0,1,0,0
1920,antwerp-1920,Equestrian Jumping,individual mixed,Men,Athlete,,Carl Gustaf LEWENHAUPT,https://olympics.com/en/athletes/carl-gustaf-lewenhaupt,Sweden,SE,SWE,BRONZE,0,0,1,0
1920,antwerp-1920,Equestrian Jumping,team mixed,Men,GameTeam,Sweden team,Sweden team,,Sweden,SE,SWE,GOLD,1,0,0,1
1920,antwerp-1920,Equestrian Jumping,team mixed,Men,GameTeam,Belgium team,Belgium team,,Belgium,BE,BEL,SILVER,0,1,0,1
1920,antwerp-1920,Equestrian Jumping,team mixed,Men,GameTeam,Italy team,Italy team,,Italy,IT,ITA,BRONZE,0,0,1,1
1920,antwerp-1920,Hockey,hockey men,Men,GameTeam,Great Britain team,Great Britain team,,Great Britain,GB,GBR,GOLD,1,0,0,1
1920,antwerp-1920,Hockey,hockey men,Men,GameTeam,Denmark team,Denmark team,,Denmark,DK,DEN,SILVER,0,1,0,1
1920,antwerp-1920,Hockey,hockey men,Men,GameTeam,Belgium team,Belgium team,,Belgium,BE,BEL,BRONZE,0,0,1,1
1920,antwerp-1920,Polo,polo men,Men,GameTeam,Great Britain team,Great Britain team,,Great Britain,GB,GBR,GOLD,1,0,0,1
1920,antwerp-1920,Polo,polo men,Men,GameTeam,Spain team,Spain team,,Spain,ES,ESP,SILVER,0,1,0,1
1920,antwerp-1920,Polo,polo men,Men,GameTeam,United States team,United States team,,United States of America,US,USA,BRONZE,0,0,1,1
1920,antwerp-1920,Swimming,4x100m freestyle relay women,Women,GameTeam,United States team,United States team,,United States of America,US,USA,GOLD,1,0,0,1
1920,antwerp-1920,Swimming,4x100m freestyle relay women,Women,GameTeam,Great Britain team,Great Britain team,,Great Britain,GB,GBR,SILVER,0,1,0,1
1920,antwerp-1920,Swimming,4x100m freestyle relay women,Women,GameTeam,Sweden team,Sweden team,,Sweden,SE,SWE,BRONZE,0,0,1,1
1920,antwerp-1920,Swimming,4x200m freestyle relay men,Men,GameTeam,United States team,United States team,,United States of America,US,USA,GOLD,1,0,0,1
1920,antwerp-1920,Swimming,4x200m freestyle relay men,Men,GameTeam,Australia team,Australia team,,Australia,AU,AUS,SILVER,0,1,0,1
1920,antwerp-1920,Swimming,4x200m freestyle relay men,Men,GameTeam,Great Britain team,Great Britain team,,Great Britain,GB,GBR,BRONZE,0,0,1,1
1920,antwerp-1920,Swimming,1500m freestyle men,Men,Athlete,,Norman ROSS,https://olympics.com/en/athletes/norman-ross,United States of America,US,USA,GOLD,1,0,0,0
1920,antwerp-1920,Swimming,1500m freestyle men,Men,Athlete,,George VERNOT,https://olympics.com/en/athletes/george-vernot,Canada,CA,CAN,SILVER,0,1,0,0
1920,antwerp-1920,Swimming,1500m freestyle men,Men,Athlete,,Frank DE BEAUREPAIRE,https://olympics.com/en/athletes/frank-de-beaurepaire,Australia,AU,AUS,BRONZE,0,0,1,0
1920,antwerp-1920,Swimming,100m backstroke men,Men,Athlete,,Warren Paoa KEALOHA,https://olympics.com/en/athletes/warren-paoa-kealoha,United States of America,US,USA,GOLD,1,0,0,0
1920,antwerp-1920,Swimming,100m backstroke men,Men,Athlete,,Raymond KEGERIS,https://olympics.com/en/athletes/raymond-kegeris,United States of America,US,USA,SILVER,0,1,0,0
1920,antwerp-1920,Swimming,100m backstroke men,Men,Athlete,,Gerard BLITZ,https://olympics.com/en/athletes/gerard-blitz,Belgium,BE,BEL,BRONZE,0,0,1,0
1920,antwerp-1920,Swimming,400m freestyle men,Men,Athlete,,Norman ROSS,https://olympics.com/en/athletes/norman-ross,United States of America,US,USA,GOLD,1,0,0,0
1920,antwerp-1920,Swimming,400m freestyle men,Men,Athlete,,Ludy LANGER,https://olympics.com/en/athletes/ludy-langer,United States of America,US,USA,SILVER,0,1,0,0
1920,antwerp-1920,Swimming,400m freestyle men,Men,Athlete,,George VERNOT,https://olympics.com/en/athletes/george-vernot,Canada,CA,CAN,BRONZE,0,0,1,0
1920,antwerp-1920,Swimming,400m breaststroke men,Men,Athlete,,Hakan MALMROT,https://olympics.com/en/athletes/hakan-malmrot,Sweden,SE,SWE,GOLD,1,0,0,0
1920,antwerp-1920,Swimming,400m breaststroke men,Men,Athlete,,Tor HENNING,https://olympics.com/en/athletes/tor-henning,Sweden,SE,SWE,SILVER,0,1,0,0
1920,antwerp-1920,Swimming,400m breaststroke men,Men,Athlete,,Arvo Ossian AALTONEN,https://olympics.com/en/athletes/arvo-ossian-aaltonen,Finland,FI,FIN,BRONZE,0,0,1,0
1920,antwerp-1920,Swimming,200m breaststroke men,Men,Athlete,,Hakan MALMROT,https://olympics.com/en/athletes/hakan-malmrot,Sweden,SE,SWE,GOLD,1,0,0,0
1920,antwerp-1920,Swimming,200m breaststroke men,Men,Athlete,,Tor HENNING,https://olympics.com/en/athletes/tor-henning,Sweden,SE,SWE,SILVER,0,1,0,0
1920,antwerp-1920,Swimming,200m breaststroke men,Men,Athlete,,Arvo Ossian AALTONEN,https://olympics.com/en/athletes/arvo-ossian-aaltonen,Finland,FI,FIN,BRONZE,0,0,1,0
1920,antwerp-1920,Swimming,100m freestyle women,Women,Athlete,,Ethelda BLEIBTREY,https://olympics.com/en/athletes/ethelda-bleibtrey,United States of America,US,USA,GOLD,1,0,0,0
1920,antwerp-1920,Swimming,100m freestyle women,Women,Athlete,,Irene GUEST,https://olympics.com/en/athletes/irene-guest,United States of America,US,USA,SILVER,0,1,0,0
1920,antwerp-1920,Swimming,100m freestyle women,Women,Athlete,,Frances SCHROTH,https://olympics.com/en/athletes/frances-schroth,United States of America,US,USA,BRONZE,0,0,1,0
1920,antwerp-1920,Swimming,300m freestyle women,Women,Athlete,,Ethelda BLEIBTREY,https://olympics.com/en/athletes/ethelda-bleibtrey,United States of America,US,USA,GOLD,1,0,0,0
1920,antwerp-1920,Swimming,300m freestyle women,Women,Athlete,,Margaret WOODBRIDGE,https://olympics.com/en/athletes/margaret-woodbridge,United States of America,US,USA,SILVER,0,1,0,0
1920,antwerp-1920,Swimming,300m freestyle women,Women,Athlete,,Frances SCHROTH,https://olympics.com/en/athletes/frances-schroth,United States of America,US,USA,BRONZE,0,0,1,0
1920,antwerp-1920,Swimming,100m freestyle men,Men,Athlete,,Duke Paoa KAHANAMOKU,https://olympics.com/en/athletes/duke-paoa-kahanamoku,United States of America,US,USA,GOLD,1,0,0,0
1920,antwerp-1920,Swimming,100m freestyle men,Men,Athlete,,Pua Kela KEALOHA,https://olympics.com/en/athletes/pua-kela-kealoha,United States of America,US,USA,SILVER,0,1,0,0
1920,antwerp-1920,Swimming,100m freestyle men,Men,Athlete,,William HARRIS,https://olympics.com/en/athletes/william-harris,United States of America,US,USA,BRONZE,0,0,1,0
1920,antwerp-1920,Weightlifting,675  75kg onetwo hand 3 events middleweight men,Men,Athlete,,Henri GANCE,https://olympics.com/en/athletes/henri-gance,France,FR,FRA,GOLD,1,0,0,0
1920,antwerp-1920,Weightlifting,675  75kg onetwo hand 3 events middleweight men,Men,Athlete,,Pietro Ubaldo BIANCHI,https://olympics.com/en/athletes/pietro-ubaldo-bianchi,Italy,IT,ITA,SILVER,0,1,0,0
1920,antwerp-1920,Weightlifting,675  75kg onetwo hand 3 events middleweight men,Men,Athlete,,Albert PETTERSSON,https://olympics.com/en/athletes/albert-pettersson,Sweden,SE,SWE,BRONZE,0,0,1,0
1920,antwerp-1920,Weightlifting,60kg onetwo hand 3 events featherweight men,Men,Athlete,,Frans DE HAES,https://olympics.com/en/athletes/frans-de-haes,Belgium,BE,BEL,GOLD,1,0,0,0
1920,antwerp-1920,Weightlifting,60kg onetwo hand 3 events featherweight men,Men,Athlete,,Alfred SCHMIDT,https://olympics.com/en/athletes/alfred-schmidt,Estonia,EE,EST,SILVER,0,1,0,0
1920,antwerp-1920,Weightlifting,60kg onetwo hand 3 events featherweight men,Men,Athlete,,Eugène RYTHER,https://olympics.com/en/athletes/eugene-ryther,Switzerland,CH,SUI,BRONZE,0,0,1,0
1920,antwerp-1920,Weightlifting,75  825kg onetwo hand 3 e lightheavyweight men,Men,Athlete,,Ernest CADINE,https://olympics.com/en/athletes/ernest-cadine,France,FR,FRA,GOLD,1,0,0,0
1920,antwerp-1920,Weightlifting,75  825kg onetwo hand 3 e lightheavyweight men,Men,Athlete,,Fritz HÜNENBERGER,https://olympics.com/en/athletes/fritz-hunenberger,Switzerland,CH,SUI,SILVER,0,1,0,0
1920,antwerp-1920,Weightlifting,75  825kg onetwo hand 3 e lightheavyweight men,Men,Athlete,,Erik Pettersson,,Sweden,SE,SWE,BRONZE,0,0,1,0
1920,antwerp-1920,Weightlifting,825kg onetwo hand 3 events heavyweight men,Men,Athlete,,Filippo BOTTINO,https://olympics.com/en/athletes/filippo-bottino,Italy,IT,ITA,GOLD,1,0,0,0
1920,antwerp-1920,Weightlifting,825kg onetwo hand 3 events heavyweight men,Men,Athlete,,Jos Alzin,,Luxembourg,LU,LUX,SILVER,0,1,0,0
1920,antwerp-1920,Weightlifting,825kg onetwo hand 3 events heavyweight men,Men,Athlete,,Louis BERNOT,https://olympics.com/en/athletes/louis-bernot,France,FR,FRA,BRONZE,0,0,1,0
1920,antwerp-1920,Weightlifting,60  675kg onetwo hand 3 events lightweight men,Men,Athlete,,Alfred NEULAND,https://olympics.com/en/athletes/alfred-neuland,Estonia,EE,EST,GOLD,1,0,0,0
1920,antwerp-1920,Weightlifting,60  675kg onetwo hand 3 events lightweight men,Men,Athlete,,Louis WILLIQUET,https://olympics.com/en/athletes/louis-williquet,Belgium,BE,BEL,SILVER,0,1,0,0
1920,antwerp-1920,Weightlifting,60  675kg onetwo hand 3 events lightweight men,Men,Athlete,,Georges Florimond ROOMS,https://olympics.com/en/athletes/georges-florimond-rooms,Belgium,BE,BEL,BRONZE,0,0,1,0
1920,antwerp-1920,Ice Hockey,ice hockey men,Men,GameTeam,Canada team,Canada team,,Canada,CA,CAN,GOLD,1,0,0,1
1920,antwerp-1920,Ice Hockey,ice hockey men,Men,GameTeam,United States team,United States team,,United States of America,US,USA,SILVER,0,1,0,1
1920,antwerp-1920,Ice Hockey,ice hockey men,Men,GameTeam,Czechoslovakia team,Czechoslovakia team,,Czechoslovakia,CSHH,TCH,BRONZE,0,0,1,1
1920,antwerp-1920,Gymnastics Artistic,individual all-round men,Men,Athlete,,Giorgio ZAMPORI,https://olympics.com/en/athletes/giorgio-zampori,Italy,IT,ITA,GOLD,1,0,0,0
1920,antwerp-1920,Gymnastics Artistic,individual all-round men,Men,Athlete,,Marcos TORRES,https://olympics.com/en/athletes/marcos-torres,France,FR,FRA,SILVER,0,1,0,0
1920,antwerp-1920,Gymnastics Artistic,individual all-round men,Men,Athlete,,Jean GOUNOT,https://olympics.com/en/athletes/jean-gounot,France,FR,FRA,BRONZE,0,0,1,0
1920,antwerp-1920,Gymnastics Artistic,team free system men,Men,GameTeam,Denmark team,Denmark team,,Denmark,DK,DEN,GOLD,1,0,0,1
1920,antwerp-1920,Gymnastics Artistic,team free system men,Men,GameTeam,Norway team,Norway team,,Norway,NO,NOR,SILVER,0,1,0,1
1920,antwerp-1920,Gymnastics Artistic,team competition men,Men,GameTeam,Italy team,Italy team,,Italy,IT,ITA,GOLD,1,0,0,1
1920,antwerp-1920,Gymnastics Artistic,team competition men,Men,GameTeam,Belgium team,Belgium team,,Belgium,BE,BEL,SILVER,0,1,0,1
1920,antwerp-1920,Gymnastics Artistic,team competition men,Men,GameTeam,France team,France team,,France,FR,FRA,BRONZE,0,0,1,1
1920,antwerp-1920,Gymnastics Artistic,team Swedish system men,Men,GameTeam,Sweden team,Sweden team,,Sweden,SE,SWE,GOLD,1,0,0,1
1920,antwerp-1920,Gymnastics Artistic,team Swedish system men,Men,GameTeam,Denmark team,Denmark team,,Denmark,DK,DEN,SILVER,0,1,0,1
1920,antwerp-1920,Gymnastics Artistic,team Swedish system men,Men,GameTeam,Belgium team,Belgium team,,Belgium,BE,BEL,BRONZE,0,0,1,1
1920,antwerp-1920,Athletics,cross country individual men,Men,Athlete,,Paavo NURMI,https://olympics.com/en/athletes/paavo-nurmi,Finland,FI,FIN,GOLD,1,0,0,0
1920,antwerp-1920,Athletics,cross country individual men,Men,Athlete,,Erik BACKMAN,https://olympics.com/en/athletes/erik-backman,Sweden,SE,SWE,SILVER,0,1,0,0
1920,antwerp-1920,Athletics,cross country individual men,Men,Athlete,,Heikki LIIMATAINEN,https://olympics.com/en/athletes/heikki-liimatainen,Finland,FI,FIN,BRONZE,0,0,1,0
1920,antwerp-1920,Athletics,56lb weight throw 254kg men,Men,Athlete,,Pat McDonald,,United States of America,US,USA,GOLD,1,0,0,0
1920,antwerp-1920,Athletics,56lb weight throw 254kg men,Men,Athlete,,Paddy Ryan,,United States of America,US,USA,SILVER,0,1,0,0
1920,antwerp-1920,Athletics,56lb weight throw 254kg men,Men,Athlete,,Carl Johan LIND,https://olympics.com/en/athletes/carl-johan-lind,Sweden,SE,SWE,BRONZE,0,0,1,0
1920,antwerp-1920,Athletics,pentathlon men,Men,Athlete,,Eero Reino LEHTONEN,https://olympics.com/en/athletes/eero-reino-lehtonen,Finland,FI,FIN,GOLD,1,0,0,0
1920,antwerp-1920,Athletics,pentathlon men,Men,Athlete,,Everett Lewis BRADLEY,https://olympics.com/en/athletes/everett-lewis-bradley,United States of America,US,USA,SILVER,0,1,0,0
1920,antwerp-1920,Athletics,pentathlon men,Men,Athlete,,Hugo Jalmari LAHTINEN,https://olympics.com/en/athletes/hugo-jalmari-lahtinen,Finland,FI,FIN,BRONZE,0,0,1,0
1920,antwerp-1920,Athletics,shot put men,Men,Athlete,,Frans Wilhelmi PÖRHÖLÄ,https://olympics.com/en/athletes/frans-wilhelmi-porhola,Finland,FI,FIN,GOLD,1,0,0,0
1920,antwerp-1920,Athletics,shot put men,Men,Athlete,,Elmer Konstantin NIKLANDER,https://olympics.com/en/athletes/elmer-konstantin-niklander,Finland,FI,FIN,SILVER,0,1,0,0
1920,antwerp-1920,Athletics,shot put men,Men,Athlete,,Harry LIVERSEDGE,https://olympics.com/en/athletes/harry-liversedge,United States of America,US,USA,BRONZE,0,0,1,0
1920,antwerp-1920,Athletics,discus throw men,Men,Athlete,,Elmer Konstantin NIKLANDER,https://olympics.com/en/athletes/elmer-konstantin-niklander,Finland,FI,FIN,GOLD,1,0,0,0
1920,antwerp-1920,Athletics,discus throw men,Men,Athlete,,Armas Rudolf TAIPALE,https://olympics.com/en/athletes/armas-rudolf-taipale,Finland,FI,FIN,SILVER,0,1,0,0
1920,antwerp-1920,Athletics,discus throw men,Men,Athlete,,Augustus POPE,https://olympics.com/en/athletes/augustus-pope,United States of America,US,USA,BRONZE,0,0,1,0
1920,antwerp-1920,Athletics,400m hurdles men,Men,Athlete,,Frank LOOMIS,https://olympics.com/en/athletes/frank-loomis,United States of America,US,USA,GOLD,1,0,0,0
1920,antwerp-1920,Athletics,400m hurdles men,Men,Athlete,,John Kelley NORTON,https://olympics.com/en/athletes/john-kelley-norton,United States of America,US,USA,SILVER,0,1,0,0
1920,antwerp-1920,Athletics,400m hurdles men,Men,Athlete,,Gus Desch,,United States of America,US,USA,BRONZE,0,0,1,0
1920,antwerp-1920,Athletics,hammer throw men,Men,Athlete,,Paddy Ryan,,United States of America,US,USA,GOLD,1,0,0,0
1920,antwerp-1920,Athletics,hammer throw men,Men,Athlete,,Carl Johan LIND,https://olympics.com/en/athletes/carl-johan-lind,Sweden,SE,SWE,SILVER,0,1,0,0
1920,antwerp-1920,Athletics,hammer throw men,Men,Athlete,,Basil Bennett,,United States of America,US,USA,BRONZE,0,0,1,0
1920,antwerp-1920,Athletics,javelin throw men,Men,Athlete,,Jonni MYYRÄ,https://olympics.com/en/athletes/jonni-myyra,Finland,FI,FIN,GOLD,1,0,0,0
1920,antwerp-1920,Athletics,javelin throw men,Men,Athlete,,Urho Pellervo PELTONEN,https://olympics.com/en/athletes/urho-pellervo-peltonen,Finland,FI,FIN,SILVER,0,1,0,0
1920,antwerp-1920,Athletics,javelin throw men,Men,Athlete,,Paavo JOHANSSON,https://olympics.com/en/athletes/paavo-johansson,Finland,FI,FIN,BRONZE,0,0,1,0
1920,antwerp-1920,Athletics,4x100m relay men,Men,GameTeam,United States team,United States team,,United States of America,US,USA,GOLD,1,0,0,1
1920,antwerp-1920,Athletics,4x100m relay men,Men,GameTeam,France team,France team,,France,FR,FRA,SILVER,0,1,0,1
1920,antwerp-1920,Athletics,4x100m relay men,Men,GameTeam,Sweden team,Sweden team,,Sweden,SE,SWE,BRONZE,0,0,1,1
1920,antwerp-1920,Athletics,5000m men,Men,Athlete,,Joseph GUILLEMOT,https://olympics.com/en/athletes/joseph-guillemot,France,FR,FRA,GOLD,1,0,0,0
1920,antwerp-1920,Athletics,5000m men,Men,Athlete,,Paavo NURMI,https://olympics.com/en/athletes/paavo-nurmi,Finland,FI,FIN,SILVER,0,1,0,0
1920,antwerp-1920,Athletics,5000m men,Men,Athlete,,Erik BACKMAN,https://olympics.com/en/athletes/erik-backman,Sweden,SE,SWE,BRONZE,0,0,1,0
1920,antwerp-1920,Athletics,triple jump men,Men,Athlete,,Vilho Immanuel TUULOS,https://olympics.com/en/athletes/vilho-immanuel-tuulos,Finland,FI,FIN,GOLD,1,0,0,0
1920,antwerp-1920,Athletics,triple jump men,Men,Athlete,,Folke JANSSON,https://olympics.com/en/athletes/folke-jansson,Sweden,SE,SWE,SILVER,0,1,0,0
1920,antwerp-1920,Athletics,triple jump men,Men,Athlete,,Erik ALMLÖF,https://olympics.com/en/athletes/erik-almlof,Sweden,SE,SWE,BRONZE,0,0,1,0
1920,antwerp-1920,Athletics,cross country team men,Men,GameTeam,Finland team,Finland team,,Finland,FI,FIN,GOLD,1,0,0,1
1920,antwerp-1920,Athletics,cross country team men,Men,GameTeam,Great Britain team,Great Britain team,,Great Britain,GB,GBR,SILVER,0,1,0,1
1920,antwerp-1920,Athletics,cross country team men,Men,GameTeam,Sweden team,Sweden team,,Sweden,SE,SWE,BRONZE,0,0,1,1
1920,antwerp-1920,Athletics,200m men,Men,Athlete,,Allen WOODRING,https://olympics.com/en/athletes/allen-woodring,United States of America,US,USA,GOLD,1,0,0,0
1920,antwerp-1920,Athletics,200m men,Men,Athlete,,Charles PADDOCK,https://olympics.com/en/athletes/charles-paddock,United States of America,US,USA,SILVER,0,1,0,0
1920,antwerp-1920,Athletics,200m men,Men,Athlete,,Harry EDWARD,https://olympics.com/en/athletes/harry-edward,Great Britain,GB,GBR,BRONZE,0,0,1,0
1920,antwerp-1920,Athletics,800m men,Men,Athlete,,Albert HILL,https://olympics.com/en/athletes/albert-hill,Great Britain,GB,GBR,GOLD,1,0,0,0
1920,antwerp-1920,Athletics,800m men,Men,Athlete,,Earl EBY,https://olympics.com/en/athletes/earl-eby,United States of America,US,USA,SILVER,0,1,0,0
1920,antwerp-1920,Athletics,800m men,Men,Athlete,,Bevil Gordon D'Urban RUDD,https://olympics.com/en/athletes/bevil-gordon-d-urban-rudd,South Africa,ZA,RSA,BRONZE,0,0,1,0
1920,antwerp-1920,Athletics,400m men,Men,Athlete,,Bevil Gordon D'Urban RUDD,https://olympics.com/en/athletes/bevil-gordon-d-urban-rudd,South Africa,ZA,RSA,GOLD,1,0,0,0
1920,antwerp-1920,Athletics,400m men,Men,Athlete,,Guy Montagu BUTLER,https://olympics.com/en/athletes/guy-montagu-butler,Great Britain,GB,GBR,SILVER,0,1,0,0
1920,antwerp-1920,Athletics,400m men,Men,Athlete,,Nils ENGDAHL,https://olympics.com/en/athletes/nils-engdahl,Sweden,SE,SWE,BRONZE,0,0,1,0
1920,antwerp-1920,Athletics,marathon men,Men,Athlete,,Hannes KOLEHMAINEN,https://olympics.com/en/athletes/hannes-kolehmainen,Finland,FI,FIN,GOLD,1,0,0,0
1920,antwerp-1920,Athletics,marathon men,Men,Athlete,,Jüri Lossman,,Estonia,EE,EST,SILVER,0,1,0,0
1920,antwerp-1920,Athletics,marathon men,Men,Athlete,,Valerio ARRI,https://olympics.com/en/athletes/valerio-arri,Italy,IT,ITA,BRONZE,0,0,1,0
1920,antwerp-1920,Athletics,100m men,Men,Athlete,,Charles PADDOCK,https://olympics.com/en/athletes/charles-paddock,United States of America,US,USA,GOLD,1,0,0,0
1920,antwerp-1920,Athletics,100m men,Men,Athlete,,Morris KIRKSEY,https://olympics.com/en/athletes/morris-kirksey,United States of America,US,USA,SILVER,0,1,0,0
1920,antwerp-1920,Athletics,100m men,Men,Athlete,,Harry EDWARD,https://olympics.com/en/athletes/harry-edward,Great Britain,GB,GBR,BRONZE,0,0,1,0
1920,antwerp-1920,Athletics,1500m men,Men,Athlete,,Albert HILL,https://olympics.com/en/athletes/albert-hill,Great Britain,GB,GBR,GOLD,1,0,0,0
1920,antwerp-1920,Athletics,1500m men,Men,Athlete,,Philip John NOEL-BAKER,https://olympics.com/en/athletes/philip-john-noel-baker,Great Britain,GB,GBR,SILVER,0,1,0,0
1920,antwerp-1920,Athletics,1500m men,Men,Athlete,,Marion Lawrence SHIELDS,https://olympics.com/en/athletes/marion-lawrence-shields,United States of America,US,USA,BRONZE,0,0,1,0
1920,antwerp-1920,Athletics,3000m team men,Men,GameTeam,United States team,United States team,,United States of America,US,USA,GOLD,1,0,0,1
1920,antwerp-1920,Athletics,3000m team men,Men,GameTeam,Great Britain team,Great Britain team,,Great Britain,GB,GBR,SILVER,0,1,0,1
1920,antwerp-1920,Athletics,3000m team men,Men,GameTeam,Sweden team,Sweden team,,Sweden,SE,SWE,BRONZE,0,0,1,1
